sku,name,old_url,old_slug,http_status,observed_canonical,canonical_status,existing_redirect_status,migration_status,new_slug,new_url,collision_status
РТ-00000308,"TURTLE WAX CM BRIGHT WHITE WAX ЗАЩИТНАЯ ПОЛИРОЛЬ ДЛЯ БЕЛОГО ЦВЕТА 500мл",https://autohimiki.kz/product/onec-83537657-2ba6-4341-97c2-d0eb039c2204,onec-83537657-2ba6-4341-97c2-d0eb039c2204,200,https://autohimiki.kz/product/onec-83537657-2ba6-4341-97c2-d0eb039c2204,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",turtle-wax-cm-bright-white-wax-zashhitnaia-polirol-dlia-belogo-cveta-500ml,https://autohimiki.kz/product/turtle-wax-cm-bright-white-wax-zashhitnaia-polirol-dlia-belogo-cveta-500ml,"public_set:none; drafts/history_UNKNOWN"
РТ-00000318,"Dr Marcus Lucky Top Cedar Wood",https://autohimiki.kz/product/onec-3efbbf96-4aa8-4d55-80f1-bbefb4467294,onec-3efbbf96-4aa8-4d55-80f1-bbefb4467294,200,https://autohimiki.kz/product/onec-3efbbf96-4aa8-4d55-80f1-bbefb4467294,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",dr-marcus-lucky-top-cedar-wood,https://autohimiki.kz/product/dr-marcus-lucky-top-cedar-wood,"public_set:none; drafts/history_UNKNOWN"
РТ-00000331,"Очиститель кондиционера Дезинфицирующий 210 мл.Ln1461",https://autohimiki.kz/product/onec-5fb2b659-3348-4c8d-84ed-05695f52c11e,onec-5fb2b659-3348-4c8d-84ed-05695f52c11e,200,https://autohimiki.kz/product/onec-5fb2b659-3348-4c8d-84ed-05695f52c11e,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",ocistitel-kondicionera-dezinficiruiushhii-210-mlln1461,https://autohimiki.kz/product/ocistitel-kondicionera-dezinficiruiushhii-210-mlln1461,"public_set:none; drafts/history_UNKNOWN"
РТ-00000334,"Чернитель шин с силиконом LAVR Tire shine conditioner with silicone 500мл Ln1475",https://autohimiki.kz/product/onec-5ecffbfb-cfad-4452-91ff-c9e05717aa7b,onec-5ecffbfb-cfad-4452-91ff-c9e05717aa7b,200,https://autohimiki.kz/product/onec-5ecffbfb-cfad-4452-91ff-c9e05717aa7b,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",cernitel-sin-s-silikonom-lavr-tire-shine-conditioner-with-silicone-500ml-ln1475,https://autohimiki.kz/product/cernitel-sin-s-silikonom-lavr-tire-shine-conditioner-with-silicone-500ml-ln1475,"public_set:none; drafts/history_UNKNOWN"
РТ-00000335,"Очиститель кондиционера дезинфицирующий (Цитрус) 210 мл. Ln1413",https://autohimiki.kz/product/onec-49672dc6-ce10-4165-8081-3ad5fcc48653,onec-49672dc6-ce10-4165-8081-3ad5fcc48653,200,https://autohimiki.kz/product/onec-49672dc6-ce10-4165-8081-3ad5fcc48653,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",ocistitel-kondicionera-dezinficiruiushhii-citrus-210-ml-ln1413,https://autohimiki.kz/product/ocistitel-kondicionera-dezinficiruiushhii-citrus-210-ml-ln1413,"public_set:none; drafts/history_UNKNOWN"
РТ-00000339,"Полироль для кузова POLISH CLEVER, 250gr",https://autohimiki.kz/product/onec-d631683c-0fb9-412d-86e9-9e2e09bc2478,onec-d631683c-0fb9-412d-86e9-9e2e09bc2478,200,https://autohimiki.kz/product/onec-d631683c-0fb9-412d-86e9-9e2e09bc2478,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",polirol-dlia-kuzova-polish-clever-250gr,https://autohimiki.kz/product/polirol-dlia-kuzova-polish-clever-250gr,"public_set:none; drafts/history_UNKNOWN"
РТ-00000358,"EIKOSHA A1 Citrus цитрус",https://autohimiki.kz/product/onec-e9450881-c462-4985-bdf3-f9cabd46c82b,onec-e9450881-c462-4985-bdf3-f9cabd46c82b,200,https://autohimiki.kz/product/onec-e9450881-c462-4985-bdf3-f9cabd46c82b,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",eikosha-a1-citrus-citrus,https://autohimiki.kz/product/eikosha-a1-citrus-citrus,"public_set:none; drafts/history_UNKNOWN"
РТ-00000359,"EIKOSHA A52 Lemon Squash",https://autohimiki.kz/product/onec-6ce6164f-0dc2-4ad3-a440-efd03eb1c054,onec-6ce6164f-0dc2-4ad3-a440-efd03eb1c054,200,https://autohimiki.kz/product/onec-6ce6164f-0dc2-4ad3-a440-efd03eb1c054,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",eikosha-a52-lemon-squash,https://autohimiki.kz/product/eikosha-a52-lemon-squash,"public_set:none; drafts/history_UNKNOWN"
РТ-00000360,"EIKOSHA A19 Marine Squash Морская свежесть",https://autohimiki.kz/product/onec-ecd9ea2a-3c91-4947-b936-0cc2a950c9b7,onec-ecd9ea2a-3c91-4947-b936-0cc2a950c9b7,200,https://autohimiki.kz/product/onec-ecd9ea2a-3c91-4947-b936-0cc2a950c9b7,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",eikosha-a19-marine-squash-morskaia-svezest,https://autohimiki.kz/product/eikosha-a19-marine-squash-morskaia-svezest,"public_set:none; drafts/history_UNKNOWN"
РТ-00000366,"ENGINE CLEAN Присадка в моторное масло 0,3_MOTUL_3811290000",https://autohimiki.kz/product/onec-e960659d-a6d2-4909-aa32-0b40ffc68af0,onec-e960659d-a6d2-4909-aa32-0b40ffc68af0,200,https://autohimiki.kz/product/onec-e960659d-a6d2-4909-aa32-0b40ffc68af0,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",engine-clean-prisadka-v-motornoe-maslo-03-motul-3811290000,https://autohimiki.kz/product/engine-clean-prisadka-v-motornoe-maslo-03-motul-3811290000,"public_set:none; drafts/history_UNKNOWN"
РТ-00000379,"Моющее средство для кузова автомобиля maniac NEUTRAL FOAM SHAMPOO 1000 ML",https://autohimiki.kz/product/onec-3d49d3c3-5d52-4955-bcbe-ac62f2b32723,onec-3d49d3c3-5d52-4955-bcbe-ac62f2b32723,200,https://autohimiki.kz/product/onec-3d49d3c3-5d52-4955-bcbe-ac62f2b32723,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",moiushhee-sredstvo-dlia-kuzova-avtomobilia-maniac-neutral-foam-shampoo-1000-ml,https://autohimiki.kz/product/moiushhee-sredstvo-dlia-kuzova-avtomobilia-maniac-neutral-foam-shampoo-1000-ml,"public_set:none; drafts/history_UNKNOWN"
РТ-00000382,"Моющее средство для кузова автомобиля maniac WATER SPOT MINERAL REMOVER 500 ML",https://autohimiki.kz/product/onec-96ac0736-16a1-4197-9eb1-8ae67345509f,onec-96ac0736-16a1-4197-9eb1-8ae67345509f,200,https://autohimiki.kz/product/onec-96ac0736-16a1-4197-9eb1-8ae67345509f,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",moiushhee-sredstvo-dlia-kuzova-avtomobilia-maniac-water-spot-mineral-remover-500-ml,https://autohimiki.kz/product/moiushhee-sredstvo-dlia-kuzova-avtomobilia-maniac-water-spot-mineral-remover-500-ml,"public_set:none; drafts/history_UNKNOWN"
РТ-00000386,"Deo-Cube Apple MAFRA (ароматизатор)",https://autohimiki.kz/product/onec-549f105e-d72d-4d83-acfd-de5654d27081,onec-549f105e-d72d-4d83-acfd-de5654d27081,200,https://autohimiki.kz/product/onec-549f105e-d72d-4d83-acfd-de5654d27081,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",deo-cube-apple-mafra-aromatizator,https://autohimiki.kz/product/deo-cube-apple-mafra-aromatizator,"public_set:none; drafts/history_UNKNOWN"
РТ-00000387,"Deo-Cube Forest MAFRA (ароматизатор)",https://autohimiki.kz/product/onec-0e3f5556-758d-486a-95d5-17420513294b,onec-0e3f5556-758d-486a-95d5-17420513294b,200,https://autohimiki.kz/product/onec-0e3f5556-758d-486a-95d5-17420513294b,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",deo-cube-forest-mafra-aromatizator,https://autohimiki.kz/product/deo-cube-forest-mafra-aromatizator,"public_set:none; drafts/history_UNKNOWN"
РТ-00000388,"Deo-cube Ocean MAFRA (ароматизатор)",https://autohimiki.kz/product/onec-ba74770c-3201-4c65-b142-8c459aaf11f4,onec-ba74770c-3201-4c65-b142-8c459aaf11f4,200,https://autohimiki.kz/product/onec-ba74770c-3201-4c65-b142-8c459aaf11f4,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",deo-cube-ocean-mafra-aromatizator,https://autohimiki.kz/product/deo-cube-ocean-mafra-aromatizator,"public_set:none; drafts/history_UNKNOWN"
РТ-00000389,"Ведро для мойки SECCHIO RINSE VUOTO + coperchio",https://autohimiki.kz/product/onec-196dee44-5e8e-497f-b29f-8709cde3e917,onec-196dee44-5e8e-497f-b29f-8709cde3e917,200,https://autohimiki.kz/product/onec-196dee44-5e8e-497f-b29f-8709cde3e917,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",vedro-dlia-moiki-secchio-rinse-vuoto-coperchio,https://autohimiki.kz/product/vedro-dlia-moiki-secchio-rinse-vuoto-coperchio,"public_set:none; drafts/history_UNKNOWN"
РТ-00000395,"LAVR Антисоктч 400 мл Ln1744",https://autohimiki.kz/product/onec-e4bb5da8-66fc-4a08-a5af-64423d78e590,onec-e4bb5da8-66fc-4a08-a5af-64423d78e590,200,https://autohimiki.kz/product/onec-e4bb5da8-66fc-4a08-a5af-64423d78e590,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",lavr-antisoktc-400-ml-ln1744,https://autohimiki.kz/product/lavr-antisoktc-400-ml-ln1744,"public_set:none; drafts/history_UNKNOWN"
РТ-00000402,"Чернитель шин LAVR Tire shine 650мл Ln1427",https://autohimiki.kz/product/onec-c5ad39ab-fbeb-4638-8dcd-b1499eaa1f6b,onec-c5ad39ab-fbeb-4638-8dcd-b1499eaa1f6b,200,https://autohimiki.kz/product/onec-c5ad39ab-fbeb-4638-8dcd-b1499eaa1f6b,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",cernitel-sin-lavr-tire-shine-650ml-ln1427,https://autohimiki.kz/product/cernitel-sin-lavr-tire-shine-650ml-ln1427,"public_set:none; drafts/history_UNKNOWN"
РТ-00000456,"HG7023 Герметик и тюнинг для гидроусилителя руля с содержанием СМТ.325мл",https://autohimiki.kz/product/onec-b8a3bc69-fab0-4184-a67e-1451c8b1f1d1,onec-b8a3bc69-fab0-4184-a67e-1451c8b1f1d1,200,https://autohimiki.kz/product/onec-b8a3bc69-fab0-4184-a67e-1451c8b1f1d1,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",hg7023-germetik-i-tiuning-dlia-gidrousilitelia-rulia-s-soderzaniem-smt325ml,https://autohimiki.kz/product/hg7023-germetik-i-tiuning-dlia-gidrousilitelia-rulia-s-soderzaniem-smt325ml,"public_set:none; drafts/history_UNKNOWN"
РТ-00000479,"Кисть Мафра Черная 16",https://autohimiki.kz/product/onec-592c03c5-c731-4cd1-8305-cc9b2a845f32,onec-592c03c5-c731-4cd1-8305-cc9b2a845f32,200,https://autohimiki.kz/product/onec-592c03c5-c731-4cd1-8305-cc9b2a845f32,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",kist-mafra-cernaia-16,https://autohimiki.kz/product/kist-mafra-cernaia-16,"public_set:none; drafts/history_UNKNOWN"
РТ-00000480,"Кисть Мафра Черная 18",https://autohimiki.kz/product/onec-d957ad3a-4a92-4644-9ecf-40c01cebcc99,onec-d957ad3a-4a92-4644-9ecf-40c01cebcc99,200,https://autohimiki.kz/product/onec-d957ad3a-4a92-4644-9ecf-40c01cebcc99,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",kist-mafra-cernaia-18,https://autohimiki.kz/product/kist-mafra-cernaia-18,"public_set:none; drafts/history_UNKNOWN"
РТ-00000481,"Кисть Мафра Белая 12",https://autohimiki.kz/product/onec-2b9f38b7-92ef-45da-8e74-1a9683578349,onec-2b9f38b7-92ef-45da-8e74-1a9683578349,200,https://autohimiki.kz/product/onec-2b9f38b7-92ef-45da-8e74-1a9683578349,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",kist-mafra-belaia-12,https://autohimiki.kz/product/kist-mafra-belaia-12,"public_set:none; drafts/history_UNKNOWN"
РТ-00000483,"Кисть Мафра Белая 18",https://autohimiki.kz/product/onec-982c8695-144f-4334-94dd-bed428ec229f,onec-982c8695-144f-4334-94dd-bed428ec229f,200,https://autohimiki.kz/product/onec-982c8695-144f-4334-94dd-bed428ec229f,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",kist-mafra-belaia-18,https://autohimiki.kz/product/kist-mafra-belaia-18,"public_set:none; drafts/history_UNKNOWN"
РТ-00000531,"EIKOSHA A9 Squash Свежесть 4970301590103",https://autohimiki.kz/product/onec-105b2d1b-d5a7-4fd9-ae41-68d5bd3eff85,onec-105b2d1b-d5a7-4fd9-ae41-68d5bd3eff85,200,https://autohimiki.kz/product/onec-105b2d1b-d5a7-4fd9-ae41-68d5bd3eff85,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",eikosha-a9-squash-svezest-4970301590103,https://autohimiki.kz/product/eikosha-a9-squash-svezest-4970301590103,"public_set:none; drafts/history_UNKNOWN"
РТ-00000543,"LN2405 Lavr реставратор-полироль пластика",https://autohimiki.kz/product/onec-fdabfe81-34b4-493f-ae09-5794f7350160,onec-fdabfe81-34b4-493f-ae09-5794f7350160,200,https://autohimiki.kz/product/onec-fdabfe81-34b4-493f-ae09-5794f7350160,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",ln2405-lavr-restavrator-polirol-plastika,https://autohimiki.kz/product/ln2405-lavr-restavrator-polirol-plastika,"public_set:none; drafts/history_UNKNOWN"
РТ-00000544,"LN2404 Lavr очиститель кожи",https://autohimiki.kz/product/onec-944d9987-522a-49ba-9399-3cb4edd4de6e,onec-944d9987-522a-49ba-9399-3cb4edd4de6e,200,https://autohimiki.kz/product/onec-944d9987-522a-49ba-9399-3cb4edd4de6e,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",ln2404-lavr-ocistitel-kozi,https://autohimiki.kz/product/ln2404-lavr-ocistitel-kozi,"public_set:none; drafts/history_UNKNOWN"
РТ-00000545,"LN2407 Lavr Кондиционер кожи",https://autohimiki.kz/product/onec-442cbb2e-b617-4910-948f-a19b40dbbfe2,onec-442cbb2e-b617-4910-948f-a19b40dbbfe2,200,https://autohimiki.kz/product/onec-442cbb2e-b617-4910-948f-a19b40dbbfe2,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",ln2407-lavr-kondicioner-kozi,https://autohimiki.kz/product/ln2407-lavr-kondicioner-kozi,"public_set:none; drafts/history_UNKNOWN"
РТ-00000581,"SPEED BENZIN ZUSATZ (1л) комплексная присадка в бензин",https://autohimiki.kz/product/onec-a4c27b63-dbb0-41ba-a89e-934c951d1692,onec-a4c27b63-dbb0-41ba-a89e-934c951d1692,200,https://autohimiki.kz/product/onec-a4c27b63-dbb0-41ba-a89e-934c951d1692,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",speed-benzin-zusatz-1l-kompleksnaia-prisadka-v-benzin,https://autohimiki.kz/product/speed-benzin-zusatz-1l-kompleksnaia-prisadka-v-benzin,"public_set:none; drafts/history_UNKNOWN"
РТ-00000594,"Очиститель стекол GLASS CLEAN e SHINE SPRAY 500ml",https://autohimiki.kz/product/onec-e8adf10f-5c38-4301-ac0e-676ad32154f3,onec-e8adf10f-5c38-4301-ac0e-676ad32154f3,200,https://autohimiki.kz/product/onec-e8adf10f-5c38-4301-ac0e-676ad32154f3,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",ocistitel-stekol-glass-clean-e-shine-spray-500ml,https://autohimiki.kz/product/ocistitel-stekol-glass-clean-e-shine-spray-500ml,"public_set:none; drafts/history_UNKNOWN"
РТ-00000595,"MA-FRA Charme Detergent Auto Schuima (для кожи) 150мл",https://autohimiki.kz/product/onec-206e5409-f909-47a8-8804-e384887e969d,onec-206e5409-f909-47a8-8804-e384887e969d,200,https://autohimiki.kz/product/onec-206e5409-f909-47a8-8804-e384887e969d,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",ma-fra-charme-detergent-auto-schuima-dlia-kozi-150ml,https://autohimiki.kz/product/ma-fra-charme-detergent-auto-schuima-dlia-kozi-150ml,"public_set:none; drafts/history_UNKNOWN"
РТ-00000600,"Faspoiler Spray 300ml (полироль для пластика)",https://autohimiki.kz/product/onec-8dafe1e5-b597-44ec-872a-c0a9f798236f,onec-8dafe1e5-b597-44ec-872a-c0a9f798236f,200,https://autohimiki.kz/product/onec-8dafe1e5-b597-44ec-872a-c0a9f798236f,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",faspoiler-spray-300ml-polirol-dlia-plastika,https://autohimiki.kz/product/faspoiler-spray-300ml-polirol-dlia-plastika,"public_set:none; drafts/history_UNKNOWN"
РТ-00000602,"Regenera KIT Carrozzena MA-FRA",https://autohimiki.kz/product/onec-542ff49d-b5cd-4abf-bd41-cc2bcf1a693c,onec-542ff49d-b5cd-4abf-bd41-cc2bcf1a693c,200,https://autohimiki.kz/product/onec-542ff49d-b5cd-4abf-bd41-cc2bcf1a693c,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",regenera-kit-carrozzena-ma-fra,https://autohimiki.kz/product/regenera-kit-carrozzena-ma-fra,"public_set:none; drafts/history_UNKNOWN"
РТ-00000605,"Carlux 250ml MA-FRA",https://autohimiki.kz/product/onec-909c52c1-d517-44f2-b2cd-c005126decc0,onec-909c52c1-d517-44f2-b2cd-c005126decc0,200,https://autohimiki.kz/product/onec-909c52c1-d517-44f2-b2cd-c005126decc0,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",carlux-250ml-ma-fra,https://autohimiki.kz/product/carlux-250ml-ma-fra,"public_set:none; drafts/history_UNKNOWN"
РТ-00000609,"TURTLE WAX LUXE LEATHER ОЧИСТИТЕЛЬ И КОНДИЦИОНЕР КОЖИ 500мл",https://autohimiki.kz/product/onec-12127233-4cbc-4390-9f5d-46d51427071f,onec-12127233-4cbc-4390-9f5d-46d51427071f,200,https://autohimiki.kz/product/onec-12127233-4cbc-4390-9f5d-46d51427071f,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",turtle-wax-luxe-leather-ocistitel-i-kondicioner-kozi-500ml,https://autohimiki.kz/product/turtle-wax-luxe-leather-ocistitel-i-kondicioner-kozi-500ml,"public_set:none; drafts/history_UNKNOWN"
РТ-00000610,"TURTLE WAX CM JET BLACK WAX ПОЛИРОВКА КУЗОВА ДЛЯ ЧЕРНЫХ АВТОМОБИЛЕЙ С ВОСКОМ 500МЛ",https://autohimiki.kz/product/onec-e1d8f7ff-63a4-44cf-bbc2-0c2ce2c5be5f,onec-e1d8f7ff-63a4-44cf-bbc2-0c2ce2c5be5f,200,https://autohimiki.kz/product/onec-e1d8f7ff-63a4-44cf-bbc2-0c2ce2c5be5f,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",turtle-wax-cm-jet-black-wax-polirovka-kuzova-dlia-cernyx-avtomobilei-s-voskom-500ml,https://autohimiki.kz/product/turtle-wax-cm-jet-black-wax-polirovka-kuzova-dlia-cernyx-avtomobilei-s-voskom-500ml,"public_set:none; drafts/history_UNKNOWN"
РТ-00000623,"EIKOSHA A106 MARINE BLUE SQUASH",https://autohimiki.kz/product/onec-3faa078b-2b0f-48eb-bdbf-421272389de5,onec-3faa078b-2b0f-48eb-bdbf-421272389de5,200,https://autohimiki.kz/product/onec-3faa078b-2b0f-48eb-bdbf-421272389de5,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",eikosha-a106-marine-blue-squash,https://autohimiki.kz/product/eikosha-a106-marine-blue-squash,"public_set:none; drafts/history_UNKNOWN"
РТ-00000642,"EIKOSHA A100 Joli Air Воздушная сладость 4970301591001",https://autohimiki.kz/product/onec-b0b5aed3-4b98-459d-9da4-33920cb41c99,onec-b0b5aed3-4b98-459d-9da4-33920cb41c99,200,https://autohimiki.kz/product/onec-b0b5aed3-4b98-459d-9da4-33920cb41c99,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",eikosha-a100-joli-air-vozdusnaia-sladost-4970301591001,https://autohimiki.kz/product/eikosha-a100-joli-air-vozdusnaia-sladost-4970301591001,"public_set:none; drafts/history_UNKNOWN"
РТ-00000672,"Dr.Marcus Lucky Top Blue 5901947074855",https://autohimiki.kz/product/onec-016555ac-c782-45f5-9f4a-23cd1aecca5a,onec-016555ac-c782-45f5-9f4a-23cd1aecca5a,200,https://autohimiki.kz/product/onec-016555ac-c782-45f5-9f4a-23cd1aecca5a,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",drmarcus-lucky-top-blue-5901947074855,https://autohimiki.kz/product/drmarcus-lucky-top-blue-5901947074855,"public_set:none; drafts/history_UNKNOWN"
РТ-00000763,"Scic Green Spray",https://autohimiki.kz/product/onec-e4fe94e0-4b60-4ce3-86f2-63d9a211f523,onec-e4fe94e0-4b60-4ce3-86f2-63d9a211f523,200,https://autohimiki.kz/product/onec-e4fe94e0-4b60-4ce3-86f2-63d9a211f523,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",scic-green-spray,https://autohimiki.kz/product/scic-green-spray,"public_set:none; drafts/history_UNKNOWN"
РТ-00000784,"DIAMANTPLAST DRESSING 750 мл Полироль для автомобиля",https://autohimiki.kz/product/onec-6ec6ecf7-35a0-4439-ba9f-6aa910ef4eaf,onec-6ec6ecf7-35a0-4439-ba9f-6aa910ef4eaf,200,https://autohimiki.kz/product/onec-6ec6ecf7-35a0-4439-ba9f-6aa910ef4eaf,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",diamantplast-dressing-750-ml-polirol-dlia-avtomobilia,https://autohimiki.kz/product/diamantplast-dressing-750-ml-polirol-dlia-avtomobilia,"public_set:none; drafts/history_UNKNOWN"
РТ-00000808,"2007B BARDAHL FULL METAL 12X400ML ПРИСАДКА КОМПЛЕКСНАЯ ДЛЯ УСТРАНЕНИЕ МИКРО-ТЕЧИ В ДВС А/М",https://autohimiki.kz/product/onec-970f7137-9ebc-4d04-a10b-8925fbaf148b,onec-970f7137-9ebc-4d04-a10b-8925fbaf148b,200,https://autohimiki.kz/product/onec-970f7137-9ebc-4d04-a10b-8925fbaf148b,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",2007b-bardahl-full-metal-12x400ml-prisadka-kompleksnaia-dlia-ustranenie-mikro-teci-v-dvs-am,https://autohimiki.kz/product/2007b-bardahl-full-metal-12x400ml-prisadka-kompleksnaia-dlia-ustranenie-mikro-teci-v-dvs-am,"public_set:none; drafts/history_UNKNOWN"
РТ-00000825,"EIKOSHA A28 Sazan Squash",https://autohimiki.kz/product/onec-2c54e370-afda-4760-a5ca-b773728f2cf1,onec-2c54e370-afda-4760-a5ca-b773728f2cf1,200,https://autohimiki.kz/product/onec-2c54e370-afda-4760-a5ca-b773728f2cf1,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",eikosha-a28-sazan-squash,https://autohimiki.kz/product/eikosha-a28-sazan-squash,"public_set:none; drafts/history_UNKNOWN"
РТ-00000826,"EIKOSHA A85 Blue Musk",https://autohimiki.kz/product/onec-7fa01d86-a21a-43c0-8b20-5afb2d54c690,onec-7fa01d86-a21a-43c0-8b20-5afb2d54c690,200,https://autohimiki.kz/product/onec-7fa01d86-a21a-43c0-8b20-5afb2d54c690,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",eikosha-a85-blue-musk,https://autohimiki.kz/product/eikosha-a85-blue-musk,"public_set:none; drafts/history_UNKNOWN"
РТ-00000832,"TURTLE WAX Clearvue Rain Repel обработка Антидождь 0,3л",https://autohimiki.kz/product/onec-377d5870-29b2-42b0-9706-05f8b7579446,onec-377d5870-29b2-42b0-9706-05f8b7579446,200,https://autohimiki.kz/product/onec-377d5870-29b2-42b0-9706-05f8b7579446,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",turtle-wax-clearvue-rain-repel-obrabotka-antidozd-03l,https://autohimiki.kz/product/turtle-wax-clearvue-rain-repel-obrabotka-antidozd-03l,"public_set:none; drafts/history_UNKNOWN"
